animals,month,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 
A3100,M04,THS_HD,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16064.4 	15379.2 	14875.7 	14853.3 	14402.7 	13266.4 	12451.4 	11959.0 	12037.0 	11615.0 	11572.4 	11764.0 	11096.5 	10451.0 	10707.0 	11199.0 	11230.0 	11039.0 	11545.0 	10686.0 	10724.0 	10546.0 	11146.0 	11519.0 	11364.0 	11087.0 	11455.0 	11292.0 	10751.0 	9790.0 
A3100,M04,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3658.0 	4068.0 	3846.0 	3915.0 	4287.0 	5097.0 	4943.0 	4716.0 	5042.0 	5583.0 	5117.0 	4893.0 	5523.0 	4669.0 	5035.0 	5813.0 	6175.0 	8590.0 	8457.0 	8553.0 	8664.0 	8936.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M04,THS_HD,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1684.6 	1599.2 	1554.2 	1525.6 	1504.4 	1379.3 	1291.0 	1162.4 	1056.7 	989.0 	994.2 	998.9 	1003.6 	1030.4 	1075.2 	1040.6 	1022.6 	1039.0 	1104.9 	1027.5 	944.2 	910.8 	787.3 	950.5 	0.0 	: 	: 	: 	: 
A3100,M04,THS_HD,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7751.0 	7607.0 	7798.0 	7747.0 	7934.4 	7743.5 	7974.8 	8390.5 	8655.0 	8624.2 	8600.3 	8520.3 	8463.2 	8365.0 	8388.8 	8420.0 	8302.3 	8248.1 	8218.0 	8347.1 	8720.0 	8721.0 	8051.0 	7618.0 	7530.0 	7167.0 	6350.0 	7877.0 	8213.0 	6949.0 
A3100,M04,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	67.4 	67.8 	67.3 	62.7 	63.3 	67.8 	76.1 	76.4 	73.6 	70.4 	67.6 	68.1 	72.7 	74.1 	80.5 	81.1 	83.2 	90.0 	86.0 	81.0 	84.0 	92.0 	93.0 	102.0 	114.0 	104.0 	104.0 
A3100,M04,THS_HD,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	80.1 	84.0 	69.6 	74.1 	67.1 	60.6 	65.2 	65.3 	59.2 	59.4 	57.5 	58.2 	64.0 	52.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M04,THS_HD,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12029.0 	11665.0 	11300.0 	11311.6 	11222.3 	11172.0 	11648.0 	13073.0 	13118.0 	13566.0 	13445.0 	15164.0 	13792.0 	13858.5 	13809.0 	13851.0 	13624.0 	13316.0 	13534.0 	13757.0 	13905.0 	14409.0 	13234.0 	12008.0 	11150.0 	10666.0 	10031.0 	10383.0 	10380.0 	9878.0 	8997.0 	7927.0 	7136.0 	7101.0 	7017.0 	6802.0 	6520.0 	6482.0 	5776.0 	4860.0 
A3100,M04,THS_HD,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15687.2 p	18021.3 	18205.3 	16995.8 	17197.6 	18617.7 	17697.7 	16492.9 	17082.4 	18873.4 	18461.4 	17910.7 	19671.1 	20350.7 	17900.9 	19753.4 	21178.7 	20737.4 	18770.4 	18710.9 	19450.0 	19474.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M04,THS_HD,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2382.4 	2382.4 	2611.0 	2479.0 	2415.0 	2485.0 	2419.0 	2371.0 	2433.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M04,THS_HD,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4980.4 p	5865.4 	5835.6 	5610.6 	5772.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M04,THS_HD,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2284.4 	2328.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M04,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	650.7 	580.0 	584.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M04,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1359.0 	1567.4 	1525.2 	1507.0 	: 	1601.1 	1689.0 	1893.0 	1962.0 	1984.0 	2042.0 	1820.0 	1978.0 	2113.0 	2251.0 	2362.0 	2315.0 	2145.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M04,THS_HD,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7975.1 	7818.2 	7429.3 	7440.6 	7361.9 	7669.0 	7493.2 	7320.8 	7605.7 	7605.0 	8078.6 	8398.1 	8398.6 	8034.5 	7644.2 	8311.2 	8115.4 	7823.7 	7672.3 	7900.0 	7571.0 	7750.0 	7685.0 	7687.0 	8861.0 	0.0 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,AT	2651.96 	2678.97 	2669.04 	2666.70 	2761.05 	2804.02 	2872.46 	2961.49 	3049.10 	3120.18 	3151.47 	3180.94 	3213.06 	3160.38 	3209.32 	3154.30 	3345.55 	3382.13 	3286.11 	3302.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,BE	6093.67 	6106.54 	6015.31 	6193.11 	6256.42 	6346.07 	6481.15 	6633.61 	6521.45 	6429.57 	6321.06 	6262.47 	6255.40 	6294.90 	6332.43 	6370.77 	6538.61 	6735.42 	6833.72 	7368.54 	7705.63 	7631.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	956.15 	: 	945.50 	1117.00 	867.70 	826.60 	: 	1932.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3628.00 	3286.00 	3399.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,DE	25959.00 	26898.40 	27174.98 	27146.37 	28099.49 e	28097.75 	27690.13 	28131.72 	26758.13 	26509.09 	26948.28 	26686.77 	27125.30 	26521.30 	26857.82 	25659.29 	26334.32 	26103.04 	25783.93 	25633.36 	26101.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,DK	12551.00 	12878.00 	12467.00 	12313.00 	12645.00 	12469.00 	12252.00 	12410.00 	12549.00 	12528.00 	12436.00 	12352.00 	13648.00 	13388.00 	: 	: 	: 	: 	: 	12609.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	334.30 	335.90 	328.70 	277.20 	328.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,ES	30460.51 p	30141.68 	28666.72 	27540.94 	26983.21 	25412.35 	24709.48 	25161.08 	25608.40 	24702.87 	25817.64 	: 	26952.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1509.70 	1446.40 	1464.80 	1486.50 	1432.90 	1517.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,FR	13240.00 	13044.00 	13315.00 	13280.00 p	13643.00 	13366.00 	13594.00 	13680.00 	13837.00 	14142.00 	14341.00 	14654.00 	14835.00 	14815.00 	15118.00 	15174.00 	15149.00 	15105.00 	15135.63 	15847.80 	16190.00 	16064.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,HU	2840.00 	2859.00 	2807.00 	3026.00 	3124.00 	3060.00 	2891.00 	2947.00 	3156.00 	: 	3181.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,IE	1615.98 	1621.94 	1556.85 	1594.31 	1536.90 	1555.34 	1552.49 	1570.95 	1548.99 	1516.29 	1385.19 	1461.99 	1587.81 	1643.20 	1687.69 	1653.10 	1726.23 	1784.54 	1742.96 	1722.10 	1786.85 	1818.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,IS	: 	: 	: 	33.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,IT	8641.79 	8765.71 	8773.91 	8707.70 	8682.34 	8616.86 	8664.36 	9279.11 	9289.66 	9324.19 	9233.78 	9284.85 	9351.81 	9204.85 	9271.55 	9196.00 	9111.00 	8333.00 	8451.00 	8307.00 	8142.00 	8100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1089.40 	: 	: 	: 	1080.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	83.26 	84.15 	84.61 	84.61 	84.05 	79.19 	78.11 	80.15 	85.83 	79.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	441.10 	424.70 	437.90 	414.10 	390.60 	448.70 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,NL	12213.60 	12390.67 	12400.70 	12416.37 	12602.89 	12238.00 	12219.00 	12234.00 	12383.00 	12250.00 	12150.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,PL	10781.00 	11828.00 	11353.00 	10865.00 	11639.79 	11724.06 	11401.83 	11942.26 	13492.99 	14643.44 	13996.22 	: 	: 	: 	: 	: 	: 	18628.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,RO	3726.30 	4129.30 	4486.60 	4574.70 	4659.40 	4519.00 	4527.00 	4592.60 	4597.00 	4700.80 	4805.30 	5089.50 	: 	: 	: 	: 	6843.20 	6318.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,RS	2677.00 	2680.00 	2883.00 	3016.00 	3313.00 	3487.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,SE	1456.05 	1393.25 	1361.93 	1354.29 	1418.91 	1377.35 	1397.60 	1363.36 	1482.59 	1563.88 	1528.74 	1609.29 	1680.53 	1680.53 	1810.60 	1818.00 	1903.89 	1881.00 	1891.30 	1918.00 	2115.30 	2286.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	607.88 	581.99 	596.24 	601.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1300.36 	1582.73 	1561.15 	1501.00 	1539.04 	1634.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M05_M06,THS_HD,UK	4977.00 p	5012.00 	4969.00 	4866.00 	4739.00 	4815.00 	4885.00 	4481.00 	4441.00 	4460.00 	4540.00 	4714.00 	4834.00 	4932.92 	4863.61 	5160.56 	5046.84 	5588.07 	5845.01 	6482.16 	7283.90 	8146.46 	8072.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M08,THS_HD,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6565.3 	6872.3 	7126.0 	7843.8 	7512.8 	7385.4 	7413.1 	7139.3 	6798.3 	7165.0 	7090.4 	6446.1 	7423.0 	6703.0 	6619.0 	5921.0 	5755.8 	5250.0 	5203.0 	5290.0 	5111.4 	5180.1 	5236.6 	5299.6 	5277.5 	5071.0 	5239.0 	4778.0 	5790.0 	4933.0 	0.0 	0.0 	0.0 	0.0 
A3100,M08,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2816.2 	2826.0 	2890.0 	3053.0 	3441.0 	: 	: 	3449.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M08,THS_HD,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25865.0 	25102.4 	24405.1 	24466.2 	25345.9 	26754.8 	26910.2 	26722.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M08,THS_HD,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12352.0 	13648.0 	13479.0 	12975.0 	13170.0 	13122.0 	12952.0 	13029.0 	12609.0 	12014.0 	11951.0 	10933.0 	10943.0 	10916.0 	10892.0 	11254.0 	10553.0 	9765.0 	9390.0 	9550.0 	9453.0 	9685.0 	9760.0 	9552.0 	9080.0 	9494.0 	9722.0 	9805.0 	10234.0 	9532.0 	9039.0 	8376.0 	7984.0 	7928.0 	8198.0 	8678.0 	: 	: 	: 	: 
A3100,M08,THS_HD,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	334.9 	311.4 	370.8 	466.8 	473.2 	429.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M08,THS_HD,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	925.5 	928.5 	930.1 	1116.6 	1121.0 	1048.0 	1035.0 	1118.0 	1127.0 	1161.4 	1114.0 	1082.7 	1125.6 	1041.9 	1159.2 	1250.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M08,THS_HD,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25421.3 	26952.8 	26407.2 	25400.4 	25724.0 	23611.0 	22892.9 	23888.0 	23347.8 	22015.0 	21668.0 	19397.0 	18515.4 	18731.4 	19238.4 	18975.4 	17747.5 	16877.2 	17108.2 	16319.1 	16178.3 	16810.2 	15780.1 	11344.4 	11932.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M08,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1573.3 	1588.0 	1502.3 	1404.1 	1287.4 	1234.7 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M08,THS_HD,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15875.2 	15353.7 	15190.9 	14907.0 	14898.4 	13762.3 	13250.3 	12601.9 	12312.0 	11560.0 	11661.0 	12060.0 	10756.0 	10804.0 	10613.0 	11216.0 	11312.0 	11740.0 	11742.0 	10422.0 	11126.0 	11068.0 	11490.0 	11803.0 	11721.0 	11614.0 	12423.0 	12005.0 	11702.0 	11196.0 
A3100,M08,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3709.0 	4120.0 	4065.0 	4194.0 	4382.0 	5138.0 	5255.0 	4926.0 	5312.0 	5837.0 	5418.0 	5035.0 	5797.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3100,M08,THS_HD,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1714.4 	1642.4 	1547.3 	1535.2 	1512.9 	1398.9 	1316.4 	1202.8 	1080.5 	1012.0 	995.2 	999.6 	1008.2 	1031.2 	1092.0 	1072.9 	1017.8 	999.9 	1097.5 	1053.4 	946.4 	973.9 	834.0 	849.1 	0.0 	: 	: 	: 	: 
A3100,M08,THS_HD,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8123.0 	8238.0 	8150.0 	8040.0 	8142.0 	8259.6 	8180.9 	8565.9 	8747.8 	9012.8 	9075.5 	9009.0 	8936.8 	8889.6 	9050.9 	8957.4 	8829.4 	8748.6 	8628.9 	8777.1 	9127.0 	9287.0 	8722.0 	8465.0 	8458.0 	8147.0 	7236.0 	7743.0 	8789.0 	8346.0 
A3100,M08,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	69.6 	70.0 	67.4 	67.4 	69.1 	68.2 	66.2 	71.4 	73.0 	75.8 	75.2 	74.1 	73.5 	72.5 	75.4 	79.5 	78.8 	86.6 	83.0 	96.0 	93.0 	91.0 	85.0 	101.0 	99.0 	108.0 	109.0 	121.0 	107.0 
